id,budget,popularity,runtime,genres,release_date,vote_average,vote_count,revenue
253,7000000,30.465138,121.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1973-07-05,6.4,533,161777836
17908,7000000,5.675535,95.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2000-01-14,6.5,69,0
8390,0,29.173266,112.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2008-02-08,6.7,620,55447968
57119,6600000,4.492455,112.0,"[{""id"": 35, ""name"": ""Comedy""}]",2011-05-06,6.0,56,37710610
3291,7000000,17.717681,93.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2005-09-16,6.8,273,54600000
398,7000000,17.434862,114.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2005-09-30,6.8,384,49084830
8068,7000000,25.511217,104.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",1995-08-25,6.8,881,25405445
10803,9000000,12.268143,119.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 878, ""name"": ""Science Fiction""}]",1976-06-23,6.6,269,25000000
682,7000000,30.214716,125.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1974-12-01,6.3,524,97572000
10117,7000000,6.872784,96.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1988-02-12,4.9,50,20256975
9392,0,23.413188,99.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 27, ""name"": ""Horror""}]",2005-07-08,6.8,1005,0
24977,0,1.830306,46.0,"[{""id"": 99, ""name"": ""Documentary""}]",2000-05-05,7.5,10,21268532
79316,7000000,14.741589,89.0,"[{""id"": 27, ""name"": ""Horror""}]",2014-01-08,4.4,216,36433975
2074,7000000,5.500324,92.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",1996-03-22,6.3,66,14702438
1696,0,16.754452,107.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 80, ""name"": ""Crime""}]",2005-07-22,6.6,322,0
308639,700000,29.761163,103.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2015-06-19,7.2,691,17986781
22314,7000000,2.772178,97.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",1999-08-25,6.2,17,14011454
2662,7000000,19.301432,89.0,"[{""id"": 27, ""name"": ""Horror""}]",2003-04-11,6.0,306,16829545
77156,0,0.000372,90.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",1978-11-22,4.0,3,0
12573,7000000,23.612409,105.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2009-10-02,6.6,483,31430334
44718,7500000,6.557643,103.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",2010-01-22,6.5,100,0
11342,7000000,9.887662,103.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 27, ""name"": ""Horror""}]",1989-06-01,5.8,95,0
241771,7000000,8.079046,116.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2014-09-10,7.0,139,14618727
34653,7000000,21.626288,101.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2009-10-19,7.3,463,0
11051,7000000,14.672151,164.0,"[{""id"": 18, ""name"": ""Drama""}]",1988-08-12,7.0,201,8373585
14578,7000000,2.627232,96.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1999-08-16,5.6,30,7292175
57825,7000000,12.150871,111.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}, {""id"": 10749, ""name"": ""Romance""}]",2004-02-11,6.5,110,0
9555,0,2.128211,94.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 36, ""name"": ""History""}]",2002-02-04,6.8,84,0
15581,0,2.881239,93.0,"[{""id"": 35, ""name"": ""Comedy""}]",2007-07-27,3.8,18,0
13006,7,4.857028,90.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 80, ""name"": ""Crime""}]",1992-05-01,5.7,63,5
16651,7000000,2.206097,113.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2001-04-12,6.7,14,4720371
4251,7000000,3.721858,192.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2004-11-12,7.4,64,29385320
12400,7000000,5.091253,99.0,"[{""id"": 18, ""name"": ""Drama""}]",2008-04-07,6.4,76,0
39053,7000000,15.212569,91.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2010-06-18,6.1,133,0
104896,0,0.838938,96.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1999-08-27,6.4,6,0
14112,7000000,7.051521,104.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",2002-10-18,6.1,56,2062066
12271,7000000,11.400229,90.0,"[{""id"": 18, ""name"": ""Drama""}]",2006-12-29,6.2,81,0
71859,7000000,21.276864,112.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2011-09-28,7.4,677,6038942
226354,0,1.799504,100.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2013-11-22,5.8,8,0
48620,7000000,2.932784,102.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}]",2009-10-21,5.0,15,0
33676,7000000,2.550045,100.0,"[{""id"": 35, ""name"": ""Comedy""}]",1983-04-08,4.5,31,1246141
37080,7000000,5.517597,125.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2009-11-07,6.7,46,0
25388,0,3.829937,107.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}]",1977-09-08,6.2,16,0
11687,0,8.893676,107.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1993-01-27,7.1,420,0
39210,8000000,9.590373,98.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2010-09-03,6.0,208,0
30128,7000000,7.155519,106.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2009-09-25,5.7,20,1429299
31535,0,0.587276,95.0,"[{""id"": 35, ""name"": ""Comedy""}]",1998-03-13,2.7,13,0
44835,7000000,13.635828,106.0,"[{""id"": 18, ""name"": ""Drama""}]",2010-01-22,6.7,212,382946
192134,0,10.416332,93.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2013-11-15,5.8,212,523511
1956,3500000,5.038953,103.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 12, ""name"": ""Adventure""}]",2002-01-12,6.2,68,0
24985,7000000,1.498245,96.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2002-01-01,7.7,5,0
306745,7000000,8.184588,103.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2015-10-02,7.1,164,573335
47088,7000000,2.26778,108.0,"[{""id"": 35, ""name"": ""Comedy""}]",2010-08-01,5.9,29,453079
110402,7000000,3.120016,170.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 878, ""name"": ""Science Fiction""}]",2013-02-27,6.7,41,1310673
27004,7000000,8.207425,108.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}]",2010-01-01,6.0,73,46488
15013,0,2.356244,120.0,"[{""id"": 18, ""name"": ""Drama""}]",2005-08-17,6.3,8,0
8374,6000000,34.917447,108.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",1999-01-22,7.2,837,30471
277519,0,0.542814,92.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2014-06-19,5.8,5,0
78381,7000000,5.060656,84.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2011-09-10,5.0,85,0
164372,7000000,5.33861,76.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 14, ""name"": ""Fantasy""}]",2012-10-11,5.1,47,12400000
294512,0,1.874783,53.0,"[{""id"": 10751, ""name"": ""Family""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}]",2014-07-21,6.5,4,0
8879,0,14.574995,115.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 37, ""name"": ""Western""}]",1985-06-28,7.0,251,41410568
13001,7000000,8.591387,97.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",2008-03-11,6.9,140,8900000
9571,6900000,26.181753,102.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1993-09-24,7.4,583,7993039
13649,0,21.01755,104.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 10402, ""name"": ""Music""}]",2007-08-17,6.1,843,7000000
325373,0,3.139294,96.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2016-10-02,6.8,27,0
334527,7000000,6.665164,94.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2015-11-20,5.8,110,0
2211,0,2.832628,125.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}, {""id"": 10749, ""name"": ""Romance""}]",1999-02-10,6.3,20,0
13919,0,3.528643,108.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",2005-06-08,6.7,62,0
14576,6800000,4.665309,101.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2003-05-18,6.1,73,0
82505,6900000,25.613197,101.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",2012-09-21,5.6,555,44287131
46738,6800000,21.285206,130.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 9648, ""name"": ""Mystery""}]",2010-09-04,7.9,479,7103838
38970,0,4.240495,125.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2003-02-11,5.8,44,0
41009,0,3.810943,88.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2009-09-11,5.1,24,0
7347,4000000,23.604936,115.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 28, ""name"": ""Action""}, {""id"": 80, ""name"": ""Crime""}]",2007-10-12,7.8,504,0
250546,6500000,60.225219,99.0,"[{""id"": 27, ""name"": ""Horror""}]",2014-10-02,5.6,1517,255273813
38415,7,0.050456,82.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",2009-08-09,5.2,6,7
650,6500000,17.705671,112.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",1991-07-12,7.4,364,57504069
16620,6500000,6.847099,108.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",1987-07-24,6.8,116,54215416
25113,0,8.067702,107.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1981-05-22,6.3,16,0
11033,6500000,11.208769,105.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",1980-06-25,6.8,157,31899000
34723,6500000,2.163683,108.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",1993-04-02,6.2,42,0
9430,6500000,11.142389,98.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",1999-04-09,7.0,196,28451622
8998,6500000,11.885221,88.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2006-09-07,5.1,128,13368437
10514,6500000,12.524953,131.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",1971-03-12,7.0,190,12376563
10496,0,1.537859,91.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1999-10-22,4.1,35,10
1591,0,3.481517,140.0,"[{""id"": 18, ""name"": ""Drama""}]",2001-12-11,7.0,32,0
76025,6500000,40.688426,100.0,"[{""id"": 18, ""name"": ""Drama""}]",2011-10-02,7.0,875,17693675
4836,6500000,24.0034,105.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2004-09-30,7.0,559,11850214
14631,6500000,2.639106,100.0,"[{""id"": 18, ""name"": ""Drama""}]",2005-10-21,8.0,6,2025032
87499,6500000,16.574756,116.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2013-05-31,6.5,305,2401510
18923,6500000,5.483531,96.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",2004-07-23,6.8,45,1548955
26665,0,1.068819,113.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10769, ""name"": ""Foreign""}]",2000-07-05,7.0,6,0
28089,6500000,8.432401,113.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2009-11-13,7.1,119,1521261
62255,6500000,2.074295,102.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}]",2010-05-20,6.0,16,0
5708,0,11.357474,121.0,"[{""id"": 18, ""name"": ""Drama""}]",2007-09-26,7.5,200,8159508
218,6400000,74.234793,108.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",1984-10-26,7.3,4128,78371200
338,4800000,11.086001,121.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2003-02-09,7.4,586,79384880
21641,10000000,13.409125,97.0,"[{""id"": 18, ""name"": ""Drama""}]",2009-03-27,7.2,152,0
10925,4000000,14.961629,91.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",1985-05-15,7.3,267,14237000
2293,6000000,16.139771,94.0,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",1995-10-20,6.8,392,2122561
621,6000000,67.608041,110.0,"[{""id"": 10749, ""name"": ""Romance""}]",1978-07-07,7.2,1581,181813770
792,6000000,49.802914,120.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10752, ""name"": ""War""}, {""id"": 28, ""name"": ""Action""}]",1986-12-18,7.5,1205,138530565
1777,6000000,16.20985,122.0,"[{""id"": 99, ""name"": ""Documentary""}]",2004-06-25,6.8,397,119114517
642,6000000,24.499996,110.0,"[{""id"": 36, ""name"": ""History""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 37, ""name"": ""Western""}, {""id"": 80, ""name"": ""Crime""}]",1969-09-23,7.4,650,102308889
433,6000000,59.961523,139.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",1964-08-27,7.4,1183,102272727
16619,6000000,12.541983,124.0,"[{""id"": 18, ""name"": ""Drama""}]",1980-09-19,7.4,145,0
1725,6000000,23.431117,152.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10402, ""name"": ""Music""}]",1961-10-18,7.0,389,43656822
11977,6000000,15.929648,98.0,"[{""id"": 35, ""name"": ""Comedy""}]",1980-07-25,6.6,365,39846344
20322,0,3.029944,106.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2001-03-23,6.5,10,0
16158,6000000,5.537646,106.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1999-07-16,7.1,34,25059640
629,6000000,64.025031,106.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",1995-07-19,8.1,3254,23341568
10160,8000000,12.654051,89.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1989-08-11,5.5,245,22168359
11452,5000000,35.108498,92.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2002-03-29,5.9,858,38275483
12163,6000000,40.196514,109.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2008-09-07,7.3,1000,44703995
32275,6000000,7.60445,144.0,"[{""id"": 37, ""name"": ""Western""}]",1946-12-31,6.2,37,20400000
13785,0,10.982255,90.0,"[{""id"": 35, ""name"": ""Comedy""}]",2000-09-19,6.7,166,0
1103,6000000,24.351305,99.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}]",1981-05-22,6.9,703,50244700
36739,0,3.159574,121.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1988-02-12,6.2,26,0
14144,6000000,12.601677,89.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",2007-08-08,4.4,91,18197398
10622,12716953,7.077505,113.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",1997-01-31,6.3,128,18814720
13370,6000000,4.053017,91.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",2003-04-16,6.6,74,18750246
11191,0,6.379933,104.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1988-10-13,5.9,123,0
10215,6000000,15.639016,99.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 10749, ""name"": ""Romance""}]",1998-04-23,6.5,354,58000000
25066,6000000,3.89204,98.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1995-05-24,5.4,32,12000000
1523,6000000,26.286954,121.0,"[{""id"": 18, ""name"": ""Drama""}]",2006-09-01,7.4,558,48027970
11361,5000000,8.008844,96.0,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",1989-10-12,5.2,183,11642254
92591,5000000,12.68514,100.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",2012-04-27,6.5,320,9206470
57612,6000000,0.041651,42.0,"[{""id"": 99, ""name"": ""Documentary""}]",2008-02-15,8.0,3,7518876
12509,0,8.483531,122.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2000-09-06,6.6,91,0
15256,6000000,3.561198,101.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1999-02-26,6.1,44,6852450
83686,6000000,14.988746,96.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2012-09-07,6.4,379,13231461
80304,0,5.754416,84.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 37, ""name"": ""Western""}]",2012-03-15,5.5,103,0
28053,6000000,6.497285,104.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2009-03-06,6.9,113,6670712
67913,6000000,19.411141,96.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 80, ""name"": ""Crime""}]",2011-07-07,6.8,372,19560274
13991,7000000,7.034618,94.0,"[{""id"": 35, ""name"": ""Comedy""}]",2008-08-28,4.8,48,6230276
1443,6000000,26.218912,97.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",1999-04-21,7.1,817,10409377
8545,0,4.647547,97.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1998-11-05,6.6,61,0
19556,0,9.371534,89.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}]",2009-03-13,5.4,77,0
231576,5500000,15.015271,120.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 35, ""name"": ""Comedy""}]",2014-01-18,6.4,300,5483299
16172,6000000,5.696491,95.0,"[{""id"": 35, ""name"": ""Comedy""}]",1999-02-05,5.5,52,4398989
13403,0,4.25422,95.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10402, ""name"": ""Music""}]",2001-07-20,7.4,80,0
15797,6000000,5.411243,99.0,"[{""id"": 28, ""name"": ""Action""}]",1993-08-27,6.9,29,3283371
347764,0,1.273773,96.0,"[{""id"": 9648, ""name"": ""Mystery""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 27, ""name"": ""Horror""}]",2015-08-31,6.2,9,0
13537,6000000,6.27257,94.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2003-11-14,6.6,111,2944752
20794,6000000,4.148253,95.0,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",2001-11-23,6.0,44,2025238
31064,0,1.369649,84.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2001-01-19,5.7,19,0
576,6244087,14.970654,145.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 37, ""name"": ""Western""}]",1969-06-17,7.6,259,638641
13990,6000000,7.161051,99.0,"[{""id"": 18, ""name"": ""Drama""}]",2008-07-03,6.2,94,2899975
11583,6000000,12.434688,110.0,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 80, ""name"": ""Crime""}]",1979-01-25,6.6,74,0
18602,0,2.507912,97.0,"[{""id"": 18, ""name"": ""Drama""}]",2002-01-01,7.2,34,0
27549,6000000,1.478505,107.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",1991-06-08,4.6,17,869325
59728,6000000,0.215464,97.0,"[{""id"": 18, ""name"": ""Drama""}]",2011-03-25,4.7,12,399611
10930,0,1.229667,104.0,"[{""id"": 18, ""name"": ""Drama""}]",2003-02-09,5.7,10,0
32395,6000000,6.903186,99.0,"[{""id"": 18, ""name"": ""Drama""}]",2009-01-17,6.2,34,0
58882,134005,2.260315,104.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 36, ""name"": ""History""}]",2011-07-15,5.3,22,1332231
7547,6000000,3.427061,97.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",2006-01-10,5.9,10,0
35944,0,0.669169,107.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}]",2001-08-24,6.5,11,0
42222,0,6.077735,117.0,"[{""id"": 18, ""name"": ""Drama""}]",1977-10-02,6.3,30,0
13827,6000000,2.404626,85.0,"[{""id"": 35, ""name"": ""Comedy""}]",2008-09-05,4.7,25,69497
44260,0,0.475748,152.0,"[{""id"": 99, ""name"": ""Documentary""}]",2006-09-09,8.0,10,25
9282,6000000,15.048067,86.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2003-05-16,6.8,206,0
38940,0,1.734764,103.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}]",1994-09-04,5.4,29,0
35689,0,1.496454,87.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 9648, ""name"": ""Mystery""}, {""id"": 53, ""name"": ""Thriller""}]",2009-04-24,5.4,21,0
97614,12000000,10.19041,95.0,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 53, ""name"": ""Thriller""}]",2012-11-08,5.6,224,66351
37206,6000000,12.099486,101.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10751, ""name"": ""Family""}]",2009-10-01,6.3,14,0
